gt_idx,pred_idx,match_reason,iou,intersection_over_gt,center_distance,gt_text,pred_text,gt_points,pred_points,gt_text_norm,pred_text_norm,gt_len_chars,pred_len_chars,lev_sim,cer_sim,word_sim,chrf,end2end_lev,end2end_chrf,gt_x1,gt_y1,gt_x2,gt_y2,pred_x1,pred_y1,pred_x2,pred_y2,file,gt_json_path,pred_json_path
8,6,iou,0.13253257328990228,0.18979591836734694,119.81652640600127,"DOESNT MATTER. THERE'S APRICE ONYOUR HEAD, ISNT THERE?",Which way is the prize.,"[[295, 1117], [400, 1117], [400, 1313], [295, 1313]]","[[278, 1018], [357, 1018], [357, 1180], [278, 1180]]","doesnt matter. there's aprice onyour head, isnt there?",which way is the prize.,54,23,0.20370370370370372,0.20370370370370372,0.20370370370370372,0.09360287126145522,0.02699737604053565,0.012405429395604102,295.0,1117.0,400.0,1313.0,278.0,1018.0,357.0,1180.0,pg_34.json,outputs\en\json\pg_34.json,outputs\jap\translation_best\pg_34.json
9,2,iou,0.11273379451703817,0.2912621359223301,91.57101069661731,THE BRAT STARTED IT!,♪ Wait a minute. ♪ That little bastard came inside ♪,"[[627, 1142], [730, 1142], [730, 1274], [627, 1274]]","[[570, 997], [657, 997], [657, 1290], [570, 1290]]",the brat started it!,♪ wait a minute. ♪ that little bastard came inside ♪,20,52,0.23076923076923073,0.23076923076923073,0.23076923076923073,0.2026149322788879,0.02601549104239342,0.022841550141611756,627.0,1142.0,730.0,1274.0,570.0,997.0,657.0,1290.0,pg_34.json,outputs\en\json\pg_34.json,outputs\jap\translation_best\pg_34.json
0,0,center_fallback,0.0,0.0,98.88629834309705,HMPH,I'm going to tell you about the story.,"[[818, 59], [893, 59], [893, 101], [818, 101]]","[[726, 16], [790, 16], [790, 111], [726, 111]]",hmph,i'm going to tell you about the story.,4,38,0.052631578947368474,0.052631578947368474,0.052631578947368474,0.05319148936170213,0.0,0.0,818.0,59.0,893.0,101.0,726.0,16.0,790.0,111.0,pg_35.json,outputs\en\json\pg_35.json,outputs\jap\translation_best\pg_35.json
1,6,iou,0.24876543209876542,0.24876543209876542,28.324018076537094,SMOKE,I'll take care of it.,"[[0, 245], [90, 245], [90, 317], [0, 317]]","[[3, 265], [34, 265], [34, 317], [3, 317]]",smoke,i'll take care of it.,5,21,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.11247964169381106,0.023691945914168133,0.02798104666827522,0.0,245.0,90.0,317.0,3.0,265.0,34.0,317.0,pg_35.json,outputs\en\json\pg_35.json,outputs\jap\translation_best\pg_35.json
2,2,center_fallback,0.005667251383079206,0.006537982565379826,375.2365920322803,APOGE,"Oh, my God! I can't let you do this!","[[343, 293], [893, 293], [893, 585], [343, 585]]","[[280, 560], [385, 560], [385, 805], [280, 805]]",apoge,"oh, my god! i can't let you do this!",5,36,0.05555555555555558,0.05555555555555558,0.05555555555555558,0.08333333333333331,0.00031484729905995604,0.00047227094858993376,343.0,293.0,893.0,585.0,280.0,560.0,385.0,805.0,pg_35.json,outputs\en\json\pg_35.json,outputs\jap\translation_best\pg_35.json
3,5,iou,0.3129117259552042,0.4523809523809524,25.22399651125888,LUFFY!!,Rufi is a very good person.,"[[63, 578], [147, 578], [147, 628], [63, 628]]","[[60, 551], [101, 551], [101, 643], [60, 643]]",luffy!!,rufi is a very good person.,7,27,0.11111111111111116,0.11111111111111116,0.11111111111111116,0.06855723319137953,0.03476796955057826,0.021452362164627984,63.0,578.0,147.0,628.0,60.0,551.0,101.0,643.0,pg_35.json,outputs\en\json\pg_35.json,outputs\jap\translation_best\pg_35.json
4,1,center_fallback,0.0,0.0,372.70262945141667,C'MERE iiax,"Fuck you, you refused!","[[800, 693], [893, 693], [893, 794], [800, 794]]","[[671, 912], [795, 912], [795, 1285], [671, 1285]]",c'mere iiax,"fuck you, you refused!",11,22,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.07193626440100086,0.0,0.0,800.0,693.0,893.0,794.0,671.0,912.0,795.0,1285.0,pg_35.json,outputs\en\json\pg_35.json,outputs\jap\translation_best\pg_35.json
5,4,center_fallback,0.0,0.0,75.72483080205593,"""WWH",It's a shame.,"[[86, 1044], [170, 1044], [170, 1083], [86, 1083]]","[[68, 953], [112, 953], [112, 1043], [68, 1043]]","""wwh",it's a shame.,4,13,0.07692307692307687,0.07692307692307687,0.07692307692307687,0.0462962962962963,0.0,0.0,86.0,1044.0,170.0,1083.0,68.0,953.0,112.0,1043.0,pg_35.json,outputs\en\json\pg_35.json,outputs\jap\translation_best\pg_35.json
6,3,iou,0.33174260564567803,0.4923173173173173,96.51165732697787,"CALM DOWN, CAPTAIN! WE'LL ALL GOOUT ANDLOOK FORHIM! WE'LL FIND iiWIH",You're such an idiot! You're so stupid! We're all gonna find you!,"[[182, 1069], [330, 1069], [330, 1339], [182, 1339]]","[[150, 971], [285, 971], [285, 1260], [150, 1260]]","calm down, captain! we'll all goout andlook forhim! we'll find iiwih",you're such an idiot! you're so stupid! we're all gonna find you!,68,65,0.19117647058823528,0.19117647058823528,0.19117647058823528,0.1858436725320676,0.0634213804910855,0.06165226416855023,182.0,1069.0,330.0,1339.0,150.0,971.0,285.0,1260.0,pg_35.json,outputs\en\json\pg_35.json,outputs\jap\translation_best\pg_35.json
7,7,center_fallback,0.0,0.0,115.68275584545866,NDA,The people.,"[[-1, 1353], [64, 1353], [64, 1386], [-1, 1386]]","[[0, 1210], [30, 1210], [30, 1300], [0, 1300]]",nda,the people.,3,11,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1353.0,64.0,1386.0,0.0,1210.0,30.0,1300.0,pg_35.json,outputs\en\json\pg_35.json,outputs\jap\translation_best\pg_35.json
0,4,iou,0.11069671909626506,0.19194001874414246,76.70234676983489,HA HAHA HAHA!,One of them is a little bit of a mess.,"[[572, 18], [669, 18], [669, 128], [572, 128]]","[[515, 64], [604, 64], [604, 175], [515, 175]]",ha haha haha!,one of them is a little bit of a mess.,13,38,0.13157894736842102,0.13157894736842102,0.13157894736842102,0.03424657534246575,0.014565357775824347,0.0037909835306940086,572.0,18.0,669.0,128.0,515.0,64.0,604.0,175.0,pg_36.json,outputs\en\json\pg_36.json,outputs\jap\translation_best\pg_36.json
1,6,iou,0.5063492063492063,0.5063492063492063,10.307764064044152,ONA NOBODY WOULDEVER EXPECTA MOUNTAIN BANDIT TO HIDE OUT AT SEA!!,#Or I don't think the pirates drowned in the sea[#],"[[0, 231], [150, 231], [150, 420], [0, 420]]","[[16, 249], [115, 249], [115, 394], [16, 394]]",ona nobody wouldever expecta mountain bandit to hide out at sea!!,#or i don't think the pirates drowned in the sea[#],65,51,0.2153846153846154,0.2153846153846154,0.2153846153846154,0.131152300586608,0.10905982905982906,0.06640886331290151,0.0,231.0,150.0,420.0,16.0,249.0,115.0,394.0,pg_36.json,outputs\en\json\pg_36.json,outputs\jap\translation_best\pg_36.json
2,3,iou,0.258532872782624,0.3399014778325123,53.12720583655798,WHAT A BRILLIANT ESCAPE!,I made it look good on you.,"[[551, 287], [667, 287], [667, 399], [551, 399]]","[[518, 274], [599, 274], [599, 379], [518, 379]]",what a brilliant escape!,i made it look good on you.,24,27,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.05555555555555555,0.03830116633816651,0.014362937376812443,551.0,287.0,667.0,399.0,518.0,274.0,599.0,379.0,pg_36.json,outputs\en\json\pg_36.json,outputs\jap\translation_best\pg_36.json
3,5,iou,0.26050764486424705,0.2641534189062124,97.26895702124085,"IVE ALREADY KILLEDS6 PEOPLE WHO WERE FOOLISH ENOUGH TO MAKEME MAD,WHAT'S 3NO MORE? ii",The last year's slaves have killed everyone in the past.,"[[262, 493], [401, 493], [401, 822], [262, 822]]","[[263, 485], [343, 485], [343, 644], [263, 644]]","ive already killeds6 people who were foolish enough to makeme mad,what's 3no more? ii",the last year's slaves have killed everyone in the past.,85,56,0.22352941176470587,0.22352941176470587,0.22352941176470587,0.15336766511940716,0.05823112061671404,0.03995344923858529,262.0,493.0,401.0,822.0,263.0,485.0,343.0,644.0,pg_36.json,outputs\en\json\pg_36.json,outputs\jap\translation_best\pg_36.json
4,7,iou,0.6324599708879185,0.8876404494382022,17.46424919657298,noK DIE!,You are going to die!,"[[-1, 530], [88, 530], [88, 662], [-1, 662]]","[[0, 483], [79, 483], [79, 675], [0, 675]]",nok die!,you are going to die!,8,21,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.24989014987418,0.18070284882511956,0.15804551691460147,-1.0,530.0,88.0,662.0,0.0,483.0,79.0,675.0,pg_36.json,outputs\en\json\pg_36.json,outputs\jap\translation_best\pg_36.json
5,1,iou,0.14436334144363341,0.22997416020671835,82.60296604844163,1 BROUGHT YOUALONG ASA HOSTAGE...,"Well, I've brought you back as a hostage, but I'm not.","[[751, 533], [877, 533], [877, 662], [751, 662]]","[[702, 475], [793, 475], [793, 622], [702, 622]]",1 brought youalong asa hostage...,"well, i've brought you back as a hostage, but i'm not.",33,54,0.4629629629629629,0.4629629629629629,0.4629629629629629,0.5295452845231149,0.06683488029797842,0.07644692671947644,751.0,533.0,877.0,662.0,702.0,475.0,793.0,622.0,pg_36.json,outputs\en\json\pg_36.json,outputs\jap\translation_best\pg_36.json
6,5,center_fallback,0.0,0.0,126.1269202034205,HNN,The last year's slaves have killed everyone in the past.,"[[169, 606], [213, 606], [213, 639], [169, 639]]","[[263, 485], [343, 485], [343, 644], [263, 644]]",hnn,the last year's slaves have killed everyone in the past.,3,56,0.0535714285714286,0.0535714285714286,0.0535714285714286,0.08474576271186439,0.0,0.0,169.0,606.0,213.0,639.0,263.0,485.0,343.0,644.0,pg_36.json,outputs\en\json\pg_36.json,outputs\jap\translation_best\pg_36.json
7,0,center_fallback,0.02975871313672922,0.035226912091399554,85.27602242131137,ing ONI LONGER HAVEA USE FOR inok,To use [*],"[[764, 711], [856, 711], [856, 848], [764, 848]]","[[736, 679], [776, 679], [776, 748], [736, 748]]",ing oni longer havea use for inok,to use [*],33,10,0.18181818181818177,0.18181818181818177,0.18181818181818177,0.05163064951623457,0.005410675115768948,0.001536461688016632,764.0,711.0,856.0,848.0,736.0,679.0,776.0,748.0,pg_36.json,outputs\en\json\pg_36.json,outputs\jap\translation_best\pg_36.json
8,2,center_fallback,0.0,0.0,106.15672376255779,GOODBYE,My mother-in-law.,"[[600, 1014], [705, 1014], [705, 1050], [600, 1050]]","[[584, 870], [647, 870], [647, 995], [584, 995]]",goodbye,my mother-in-law.,7,17,0.05882352941176472,0.05882352941176472,0.05882352941176472,0.05681818181818181,0.0,0.0,600.0,1014.0,705.0,1050.0,584.0,870.0,647.0,995.0,pg_36.json,outputs\en\json\pg_36.json,outputs\jap\translation_best\pg_36.json
0,6,iou,0.1487864237321581,0.26165413533834586,60.17682278086805,THAT GUYIS SCUM!,I'm going to be a fucking asshole.,"[[401, -1], [496, -1], [496, 90], [401, 90]]","[[364, 3], [427, 3], [427, 143], [364, 143]]",that guyis scum!,i'm going to be a fucking asshole.,16,34,0.17647058823529416,0.17647058823529416,0.17647058823529416,0.10975789421990864,0.026256427717439672,0.016330484557352715,401.0,-1.0,496.0,90.0,364.0,3.0,427.0,143.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
1,11,iou,0.34941176470588237,0.39705882352941174,42.26405091800832,DIDNTEVEN GETONE PUNCHIN! DARN IT!,It was impossible to stop.,"[[251, 6], [383, 6], [383, 108], [251, 108]]","[[252, 9], [306, 9], [306, 142], [252, 142]]",didnteven getone punchin! darn it!,it was impossible to stop.,34,26,0.1470588235294118,0.1470588235294118,0.1470588235294118,0.08324745594587231,0.05138408304498271,0.02908764048932244,251.0,6.0,383.0,108.0,252.0,9.0,306.0,142.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
2,16,iou,0.32457353619179347,0.46601941747572817,34.52535300326414,HA HAHA HAHA!!,The first one is the second one.,"[[29, 208], [132, 208], [132, 296], [29, 296]]","[[16, 179], [77, 179], [77, 313], [16, 313]]",ha haha haha!!,the first one is the second one.,14,32,0.125,0.125,0.125,0.022522522522522525,0.04057169202397418,0.0073102147790944485,29.0,208.0,132.0,296.0,16.0,179.0,77.0,313.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
3,1,center_fallback,0.0,0.0,245.12496812850378,JERK!!,Have you seen it?,"[[817, 222], [905, 222], [905, 277], [817, 277]]","[[676, 370], [710, 370], [710, 486], [676, 486]]",jerk!!,have you seen it?,6,17,0.05882352941176472,0.05882352941176472,0.05882352941176472,0.021929824561403508,0.0,0.0,817.0,222.0,905.0,277.0,676.0,370.0,710.0,486.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
4,4,center_fallback,0.0,0.0,84.71274992585236,BRAT..,The boy is a boy.,"[[586, 246], [687, 246], [687, 286], [586, 286]]","[[520, 206], [584, 206], [584, 314], [520, 314]]",brat..,the boy is a boy.,6,17,0.17647058823529416,0.17647058823529416,0.17647058823529416,0.0900900900900901,0.0,0.0,586.0,246.0,687.0,286.0,520.0,206.0,584.0,314.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
5,1,center_fallback,0.0,0.0,150.76886283314602,DIDYOU SEE THE LOOKON THOSE PIRATES' FACES?,Have you seen it?,"[[778, 383], [902, 383], [902, 540], [778, 540]]","[[676, 370], [710, 370], [710, 486], [676, 486]]",didyou see the lookon those pirates' faces?,have you seen it?,43,17,0.2325581395348837,0.2325581395348837,0.2325581395348837,0.1502480111891612,0.0,0.0,778.0,383.0,902.0,540.0,676.0,370.0,710.0,486.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
6,8,iou,0.16407389402041808,0.2725620835857056,80.1654539062806,"BROKEA BOTTLE OVERHIS HEAD,AND NOTONE WORD OF PROTEST!!",You don't like it when you're under the influence of alcohol. You don't like it.,"[[417, 391], [544, 391], [544, 547], [417, 547]]","[[353, 356], [453, 356], [453, 541], [353, 541]]","brokea bottle overhis head,and notone word of protest!!",you don't like it when you're under the influence of alcohol. you don't like it.,55,80,0.23750000000000004,0.23750000000000004,0.23750000000000004,0.14269351414769257,0.038967549829849304,0.02341228051766954,417.0,391.0,544.0,547.0,353.0,356.0,453.0,541.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
7,17,iou,0.1909225456339418,0.39995866060355517,64.22810911119835,WANTED TOKILL iWIH,I thought I was going to kill him.,"[[51, 431], [169, 431], [169, 513], [51, 513]]","[[9, 363], [137, 363], [137, 476], [9, 476]]",wanted tokill iwih,i thought i was going to kill him.,18,34,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.2971703375463753,0.05615368989233581,0.05673651733125172,51.0,431.0,169.0,513.0,9.0,363.0,137.0,476.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
8,1,center_fallback,0.04980724749421742,0.06679073614557486,75.76938695805846,HAHAHAHAHA,Have you seen it?,"[[586, 467], [742, 467], [742, 529], [586, 529]]","[[676, 370], [710, 370], [710, 486], [676, 486]]",hahahahaha,have you seen it?,10,17,0.11764705882352944,0.11764705882352944,0.11764705882352944,0.04787306797975654,0.005859676175790286,0.002384425745175229,586.0,467.0,742.0,529.0,676.0,370.0,710.0,486.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
9,7,iou,0.10083454031312504,0.15898216615919966,100.68763578513501,MOH PATHETIC!! HAHAHA HA!!,"The first is the first, the second is the second.","[[408, 609], [560, 609], [560, 730], [408, 730]]","[[360, 530], [442, 530], [442, 695], [360, 695]]",moh pathetic!! hahaha ha!!,"the first is the first, the second is the second.",26,49,0.18367346938775508,0.18367346938775508,0.18367346938775508,0.08964976677288955,0.018520629853431128,0.009039793021723188,408.0,609.0,560.0,730.0,360.0,530.0,442.0,695.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
10,10,iou,0.15098918491163282,0.20418063779696083,77.54031209635411,COWAROS LIKE THAT MAKEME SICK!,It's hard to be a little bit more careful.,"[[261, 624], [392, 624], [392, 731], [261, 731]]","[[255, 547], [315, 547], [315, 677], [255, 677]]",cowaros like that makeme sick!,it's hard to be a little bit more careful.,30,42,0.26190476190476186,0.26190476190476186,0.26190476190476186,0.13375864096299342,0.03954478652447526,0.02019610817389012,261.0,624.0,392.0,731.0,255.0,547.0,315.0,677.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
11,15,iou,0.2640198511166253,0.3655101339745792,99.74467404327912,STOPTALKING BADABOUT SHANKS!!!!,Don’t make the shans foolish.,"[[50, 824], [263, 824], [263, 1029], [50, 1029]]","[[25, 744], [202, 744], [202, 929], [25, 929]]",stoptalking badabout shanks!!!!,don't make the shans foolish.,31,29,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.13228193003373429,0.03406707756343552,0.03492505547292637,50.0,824.0,263.0,1029.0,25.0,744.0,202.0,929.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
12,9,iou,0.1600169917981897,0.2195964125560538,123.22743201089601,TAKE BACK WHATYOU SAID ABOUT SHANKS!! HE'S NOTA COWARD!!,I'm gonna make a fool of the Shankes. I'm not gonna sit down.,"[[366, 842], [589, 842], [589, 1042], [366, 1042]]","[[319, 765], [484, 765], [484, 925], [319, 925]]",take back whatyou said about shanks!! he's nota coward!!,i'm gonna make a fool of the shankes. i'm not gonna sit down.,56,61,0.2786885245901639,0.2786885245901639,0.2786885245901639,0.15785462397046976,0.04459489935359385,0.02525942206918898,366.0,842.0,589.0,1042.0,319.0,765.0,484.0,925.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
13,0,center_fallback,0.07832309247880533,0.11803317118912267,113.46365056704283,TAKE BACK!,Pirates are like that. They're like that.,"[[623, 845], [736, 845], [736, 996], [623, 996]]","[[683, 748], [762, 748], [762, 883], [683, 883]]",take back!,pirates are like that. they're like that.,10,41,0.1707317073170732,0.1707317073170732,0.1707317073170732,0.0830699097042338,0.01337223530125945,0.006506292219970711,623.0,845.0,736.0,996.0,683.0,748.0,762.0,883.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
14,0,center_fallback,0.0,0.0,141.59802258506295,PIRATES ARE ALL TALK.,Pirates are like that. They're like that.,"[[769, 866], [886, 866], [886, 955], [769, 955]]","[[683, 748], [762, 748], [762, 883], [683, 883]]",pirates are all talk.,pirates are like that. they're like that.,21,41,0.4390243902439024,0.4390243902439024,0.4390243902439024,0.44668970756872267,0.0,0.0,769.0,866.0,886.0,955.0,683.0,748.0,762.0,883.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
15,0,center_fallback,0.0,0.0,114.20267072183557,THAT,Pirates are like that. They're like that.,"[[628, 890], [732, 890], [732, 953], [628, 953]]","[[683, 748], [762, 748], [762, 883], [683, 883]]",that,pirates are like that. they're like that.,4,41,0.09756097560975607,0.09756097560975607,0.09756097560975607,0.28428449875381634,0.0,0.0,628.0,890.0,732.0,953.0,683.0,748.0,762.0,883.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
16,5,center_fallback,0.0,0.0,171.283390905248,LUFFY! CTOPI,"Don't do this, Rooky!","[[444, 1322], [569, 1322], [569, 1417], [444, 1417]]","[[390, 1145], [469, 1145], [469, 1288], [390, 1288]]",luffy! ctopi,"don't do this, rooky!",12,21,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.08182779566363477,0.0,0.0,444.0,1322.0,569.0,1417.0,390.0,1145.0,469.0,1288.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
17,3,center_fallback,0.0,0.0,193.4696358605143,HUH!?,"Oh, yeah!","[[617, 1328], [715, 1328], [715, 1382], [617, 1382]]","[[525, 1132], [588, 1132], [588, 1259], [525, 1259]]",huh!?,"oh, yeah!",5,9,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1506723716381418,0.0,0.0,617.0,1328.0,715.0,1382.0,525.0,1132.0,588.0,1259.0,pg_37.json,outputs\en\json\pg_37.json,outputs\jap\translation_best\pg_37.json
